Kmeans ID,Depth,Construction(us)
0,0,814807
1,1,82409
2,2,11734
3,3,3278
4,4,445
5,4,597
6,4,378
7,5,134
8,4,409
9,4,488
10,4,426
11,5,139
12,5,127
13,4,397
14,5,125
15,4,216
16,3,1151
17,4,333
18,4,205
19,4,144
20,4,168
21,4,118
22,3,1594
23,4,169
24,4,331
25,4,383
26,4,358
27,4,229
28,3,1089
29,4,232
30,4,129
31,4,223
32,4,199
33,4,108
34,3,654
35,4,123
36,4,140
37,4,111
38,4,119
39,3,757
40,4,140
41,4,137
42,4,162
43,3,2761
44,4,775
45,5,137
46,5,117
47,5,180
48,5,116
49,4,545
50,5,108
51,5,127
52,4,304
53,4,144
54,4,349
55,4,557
56,3,428
57,4,107
58,2,16192
59,3,2824
60,4,412
61,5,121
62,4,388
63,5,122
64,4,380
65,5,147
66,5,117
67,4,598
68,5,129
69,5,118
70,4,234
71,4,589
72,5,107
73,5,123
74,4,178
75,3,1438
76,4,341
77,4,302
78,4,271
79,4,251
80,4,125
81,3,1651
82,4,218
83,4,434
84,4,309
85,4,137
86,4,278
87,4,178
88,4,145
89,3,976
90,4,256
91,4,107
92,4,213
93,4,299
94,3,5185
95,4,1084
96,5,279
97,5,211
98,5,205
99,5,191
100,4,969
101,5,312
102,5,233
103,5,143
104,5,178
105,4,626
106,5,115
107,5,118
108,5,120
109,4,516
110,5,116
111,4,292
112,4,811
113,5,174
114,5,207
115,4,321
116,4,528
117,5,163
118,5,136
119,3,607
120,4,150
121,4,122
122,4,128
123,3,933
124,4,230
125,4,134
126,4,166
127,4,131
128,3,2584
129,4,431
130,5,169
131,4,442
132,4,494
133,5,108
134,5,121
135,4,278
136,4,375
137,4,381
138,4,196
139,2,7816
140,3,1222
141,4,113
142,4,160
143,4,170
144,4,241
145,4,239
146,4,119
147,4,161
148,3,2620
149,4,585
150,5,122
151,5,121
152,5,109
153,4,123
154,4,546
155,4,875
156,5,281
157,5,170
158,5,215
159,5,199
160,4,387
161,3,686
162,4,114
163,4,130
164,4,137
165,3,767
166,4,213
167,4,159
168,4,171
169,4,134
170,3,1036
171,4,229
172,4,146
173,4,169
174,4,178
175,4,124
176,3,629
177,4,209
178,3,208
179,3,667
180,4,161
181,4,107
182,4,126
183,4,114
184,2,17689
185,3,874
186,4,120
187,4,137
188,4,143
189,4,203
190,4,131
191,3,2671
192,4,279
193,4,382
194,4,318
195,4,478
196,5,128
197,4,156
198,4,492
199,4,414
200,4,152
201,3,1429
202,4,207
203,4,133
204,4,408
205,4,311
206,4,312
207,3,4465
208,4,792
209,5,120
210,5,222
211,5,185
212,4,820
213,5,208
214,5,121
215,5,132
216,4,276
217,4,122
218,4,854
219,5,146
220,5,128
221,5,112
222,5,200
223,4,873
224,5,169
225,5,161
226,5,113
227,5,134
228,5,167
229,4,496
230,5,119
231,4,210
232,3,1670
233,4,311
234,5,124
235,4,343
236,4,207
237,4,163
238,4,162
239,4,200
240,4,120
241,4,172
242,3,2172
243,4,153
244,4,286
245,4,173
246,4,359
247,5,138
248,4,539
249,5,117
250,4,289
251,4,161
252,4,225
253,3,2141
254,4,440
255,5,153
256,4,451
257,4,401
258,4,235
259,4,305
260,4,176
261,3,2249
262,4,266
263,4,446
264,4,176
265,4,335
266,5,111
267,4,203
268,4,317
269,4,263
270,4,251
271,2,6822
272,3,842
273,4,272
274,4,161
275,4,121
276,3,571
277,3,926
278,4,142
279,4,138
280,4,122
281,4,107
282,4,168
283,3,658
284,4,107
285,4,111
286,4,136
287,3,1195
288,4,197
289,4,200
290,4,215
291,4,143
292,4,137
293,4,190
294,3,257
295,3,1275
296,4,215
297,4,401
298,4,106
299,4,165
300,4,146
301,3,1092
302,4,211
303,4,140
304,4,157
305,4,215
306,4,110
307,4,137
308,4,129
309,2,7928
310,3,1546
311,4,424
312,4,314
313,4,161
314,4,183
315,4,305
316,3,1275
317,4,278
318,4,227
319,4,109
320,4,162
321,4,186
322,4,118
323,4,151
324,3,227
325,3,1156
326,4,249
327,4,126
328,4,141
329,4,156
330,4,244
331,4,128
332,3,720
333,4,184
334,3,1126
335,4,186
336,4,170
337,4,129
338,4,124
339,4,164
340,4,226
341,3,1432
342,4,219
343,4,243
344,4,145
345,4,208
346,4,254
347,4,238
348,3,468
349,2,8526
350,3,2942
351,4,442
352,4,669
353,5,151
354,4,621
355,5,128
356,4,354
357,4,160
358,4,353
359,5,119
360,4,226
361,3,243
362,3,2384
363,4,324
364,4,530
365,5,136
366,4,728
367,5,181
368,5,117
369,5,163
370,4,110
371,4,133
372,4,277
373,4,111
374,4,179
375,3,801
376,4,118
377,4,142
378,4,120
379,4,173
380,3,333
381,3,153
382,3,1573
383,4,281
384,4,183
385,4,173
386,4,267
387,4,140
388,4,187
389,4,167
390,4,185
391,3,192
392,2,4957
393,3,303
394,3,1299
395,4,155
396,4,283
397,4,193
398,4,347
399,4,236
400,3,306
401,3,386
402,4,118
403,3,467
404,3,868
405,4,140
406,4,134
407,4,109
408,4,111
409,4,114
410,4,148
411,3,262
412,3,1095
413,4,250
414,4,173
415,4,114
416,4,195
417,4,160
418,1,107900
419,2,51193
420,3,16167
421,4,3600
422,5,765
423,6,213
424,6,140
425,6,176
426,5,789
427,6,197
428,6,108
429,6,111
430,6,140
431,5,504
432,5,629
433,6,130
434,6,213
435,5,299
436,5,291
437,5,282
438,5,139
439,4,2303
440,5,437
441,5,239
442,5,341
443,5,166
444,5,145
445,5,366
446,5,160
447,5,519
448,4,2355
449,5,755
450,6,208
451,6,175
452,6,128
453,5,660
454,6,162
455,6,153
456,5,196
457,5,414
458,6,123
459,6,125
460,5,170
461,4,1063
462,5,169
463,5,185
464,5,198
465,5,188
466,5,190
467,4,2185
468,5,386
469,5,358
470,5,210
471,5,209
472,5,152
473,5,327
474,5,495
475,6,119
476,4,1356
477,5,303
478,5,118
479,5,170
480,5,209
481,5,311
482,6,121
483,4,2106
484,5,514
485,6,108
486,6,131
487,6,131
488,5,124
489,5,176
490,5,295
491,5,524
492,5,305
493,5,126
494,4,1156
495,5,122
496,5,125
497,5,321
498,5,282
499,5,132
500,3,9683
501,4,1557
502,5,239
503,5,241
504,5,240
505,5,112
506,5,295
507,5,123
508,5,314
509,4,2159
510,5,335
511,5,355
512,5,356
513,6,108
514,5,393
515,6,132
516,6,118
517,5,210
518,5,276
519,5,194
520,4,1000
521,5,241
522,5,148
523,5,176
524,5,118
525,5,120
526,4,1079
527,5,156
528,5,229
529,5,204
530,5,194
531,5,121
532,5,112
533,4,1666
534,5,264
535,5,197
536,5,146
537,5,386
538,5,211
539,5,285
540,5,188
541,4,233
542,4,1288
543,5,287
544,5,220
545,5,129
546,5,248
547,5,208
548,4,667
549,5,126
550,5,113
551,3,2933
552,4,249
553,4,306
554,5,119
555,4,584
556,5,125
557,5,121
558,5,162
559,4,377
560,5,123
561,4,112
562,4,1301
563,5,306
564,5,263
565,5,166
566,5,112
567,5,148
568,3,3843
569,4,824
570,5,250
571,5,114
572,5,136
573,5,120
574,4,607
575,5,128
576,5,145
577,4,430
578,4,514
579,5,122
580,4,548
581,5,112
582,5,130
583,4,242
584,4,622
585,5,118
